sample_idx,output,y_true,y_pred_mean,y_pred_std
121,iteration2_max_fuel_temp,1077.38,1074.8649785378898,4.315377824382987
122,iteration2_max_global_stress,160.83,167.60392221520289,10.731667757991575
122,iteration2_keff,1.10466120459953,1.1040982623465982,0.00032881862654099555
122,iteration2_max_fuel_temp,1073.19,1076.7887987956815,5.126959986692141
123,iteration2_max_global_stress,112.35,110.5445611675541,9.641730532029552
123,iteration2_keff,1.1023067317362796,1.1044332225313178,0.00036870442908734234
123,iteration2_max_fuel_temp,1069.17,1067.9258184130608,4.071135392050664
124,iteration2_max_global_stress,188.59,193.34248507633114,10.82715168376371
124,iteration2_keff,1.1034284229067206,1.1033498800810069,0.0003069097443977874
124,iteration2_max_fuel_temp,1072.68,1075.8281929296697,4.580745820486013
125,iteration2_max_global_stress,144.7,151.15809858733303,16.829506716956004
